url,status,elapsed_s,purpose
https://www.transfermarkt.us/josh-eccles/profil/spieler/618903,200,1.65,profile_verify
https://www.transfermarkt.us/josh-eccles/profil/spieler/1352702,200,1.5,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Daniel%20Ljung,200,1.5,search:Daniel Ljung
https://www.transfermarkt.us/daniel-ljung/profil/spieler/272305,200,1.41,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Ilan%20Sauter,200,1.47,search:Ilan Sauter
https://www.transfermarkt.us/ilan-sauter/profil/spieler/507484,200,1.54,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Lukasz%20Poreba,200,1.93,search:Lukasz Poreba
https://www.transfermarkt.us/lukasz-poreba/profil/spieler/532169,200,1.41,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Mehmet%20Aydin,200,1.66,search:Mehmet Aydin
https://www.transfermarkt.us/mehmet-aydin/profil/spieler/472242,200,1.62,profile_verify
https://www.transfermarkt.us/mehmet-aydin/profil/spieler/56098,200,1.3,profile_verify
https://www.transfermarkt.us/mehmet-aydin/profil/spieler/362660,200,1.39,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Filip%20Stojilkovic,200,1.42,search:Filip Stojilkovic
https://www.transfermarkt.us/filip-stojilkovic/profil/spieler/464195,200,1.39,profile_verify
https://www.transfermarkt.us/filip-stojilkovic/profil/spieler/802257,200,1.4,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Adil%20Aouchiche,200,1.48,search:Adil Aouchiche
https://www.transfermarkt.us/adil-aouchiche/profil/spieler/569385,200,1.45,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Noah%20Fadiga,200,1.63,search:Noah Fadiga
https://www.transfermarkt.us/noah-fadiga/profil/spieler/379168,200,1.43,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Jarno%20Vervaque,200,1.38,search:Jarno Vervaque
https://www.transfermarkt.us/jarno-vervaque/profil/spieler/429933,200,1.59,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Jos%C3%A9%20Mars%C3%A0,200,1.37,search:José Marsà
https://www.transfermarkt.us/jose-marsa/profil/spieler/563139,200,1.57,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Konrad%20de%20la%20Fuente,200,1.39,search:Konrad de la Fuente
https://www.transfermarkt.us/konrad-de-la-fuente/profil/spieler/466809,200,1.57,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Bogdan%20Jocic,200,1.37,search:Bogdan Jocic
https://www.transfermarkt.us/bogdan-jocic/profil/spieler/574669,200,1.51,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Mirko%20Milikic,200,1.45,search:Mirko Milikic
https://www.transfermarkt.us/mirko-milikic/profil/spieler/618022,200,1.36,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Nikolay%20Titkov,200,1.54,search:Nikolay Titkov
https://www.transfermarkt.us/nikolay-titkov/profil/spieler/606526,200,1.45,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Kirill%20Shchetinin,200,1.62,search:Kirill Shchetinin
https://www.transfermarkt.us/kirill-shchetinin/profil/spieler/501769,200,1.81,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Timur%20Suleymanov,200,1.39,search:Timur Suleymanov
https://www.transfermarkt.us/timur-suleymanov/profil/spieler/582074,200,1.5,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Sebastian%20Nebyla,200,1.61,search:Sebastian Nebyla
https://www.transfermarkt.us/sebastian-nebyla/profil/spieler/546825,200,1.39,profile_verify
